Cust_ID,Cust_Type,Tax_ID,FirstName,LastName,MiddleName,BirthDate,Primary_Citizenship,CountryRes,EmployerName,EmployStatus,MaritalStatus,Occupation,OrgName,EmployeeIND,CustomerStatus,Address1,Address2,Address3,City,State,Zipcode,Country
563,Individual,67-1282948,Eugenie,Brewis,Xavier,1930-10-12,US,US,Barton Group,Employed,Widow,Research Nurse,,Customer,Closed,19809 Grayhawk Way,,,Fort Worth,TX,76178,US
564,Individual,50-0429465,Annora,Huggens,Gregory,1963-12-05,US,US,,Unemployed,Single,Software Test Engineer I,,Customer,Active,1411 Reindahl Lane,,,Knoxville,TN,37914,US
565,Individual,25-2421677,Teodor,Rene,Mohandas,1948-09-23,US,US,"Fisher, Padberg and Fay",Employed,Married,Senior Financial Analyst,,Customer,Closed,3498 Eggendart Trail,,,Durham,NC,27717,US
566,Individual,06-8885877,Velvet,Isakowicz,Vikki,1998-02-13,US,US,"Lang, Hansen and Ryan",Employed,Married,Graphic Designer,,Customer,Active,808 West Hill,,,Pensacola,FL,32526,US
567,Individual,78-5589825,Nicoli,Nice,Cybil,1962-06-22,US,US,,Unemployed,Single,Sales Associate,,Customer,Closed,63 Roth Park,,,Washington,DC,20299,US
568,Individual,03-4631575,Michelina,Doggrell,Jorge,1999-10-01,US,US,"Konopelski, Schinner and Fahey",Employed,Single,Web Designer III,,Customer,Active,812 Blue Bill Park Way,,,Washington,DC,20414,US
569,Individual,43-9039228,Gerek,Carluccio,Bobbee,1931-04-06,US,US,"Bailey, Halvorson and Ryan",Employed,Single,Registered Nurse,,Customer,Active,052 Mallory Trail,,,Bronx,NY,10464,US
570,Individual,49-7898448,Matty,Meiklejohn,Ryon,1970-01-22,US,US,,Unemployed,Married,Editor,,Customer,Active,14097 Hayes Road,,,Naperville,IL,60567,US
571,Individual,67-1623251,Tyrone,Noell,Addison,1982-09-07,US,US,Nitzsche Group,Employed,Single,Associate Professor,,Customer,Active,46658 Walton Way,,,Fort Lauderdale,FL,33315,US
572,Individual,85-5433233,Trueman,Clayson,Vonnie,1938-06-25,US,US,"Stark, Cassin and O'Kon",Employed,Widow,Cost Accountant,,Customer,Closed,468 Towne Parkway,,,Arlington,VA,22205,US
573,Individual,54-2536479,Garrard,Pidgeley,Fanya,1982-03-18,US,US,Klein Inc,Employed,Married,Project Manager,,Customer,Active,00157 Esker Avenue,,,Birmingham,AL,35231,US
574,Individual,45-8184997,Graig,Drowsfield,Kassie,1990-04-08,US,US,Kiehn LLC,Employed,Single,Design Engineer,,Customer,Active,54986 Arizona Junction,,,Denver,CO,80209,US
575,Individual,90-1332348,Berne,Levene,Jerome,1971-05-27,US,US,"Hodkiewicz, Rolfson and McLaughlin",Employed,Widow,Internal Auditor,,Customer,Closed,69575 Spohn Center,,,El Paso,TX,79911,US
576,Individual,49-8893616,Jeralee,Lestor,Worden,1947-08-21,US,US,,Unemployed,Widow,Pharmacist,,Customer,Active,71371 Waxwing Crossing,,,Gatesville,TX,76598,US
577,Individual,49-3756910,Tracey,Turri,Carey,1940-08-30,US,US,Heidenreich-Cartwright,Employed,Single,Assistant Manager,,Customer,Active,7224 Weeping Birch Hill,,,New Orleans,LA,70124,US
578,Individual,13-7537061,Lauree,Tubridy,Lavena,1985-07-01,US,US,,Unemployed,Married,Geologist II,,Customer,Active,602 Washington Point,,,Huntington,WV,25709,US
579,Individual,13-4965761,Edy,Gladdor,Rubin,1982-03-09,US,US,"Mosciski, Stanton and Hartmann",Employed,Married,Technical Writer,,Customer,Closed,61789 Hanson Way,,,Arlington,VA,22217,US
580,Individual,19-1061186,Spence,McCrory,Heywood,1948-10-23,US,US,Beahan Inc,Employed,Single,Registered Nurse,,Employee,Active,3 Blackbird Circle,,,Washington,DC,20456,US
581,Individual,70-2939748,Viva,Mouth,Keane,2000-05-18,US,US,,Unemployed,Widow,Recruiter,,Customer,Active,0907 Mallard Way,,,Fort Wayne,IN,46805,US
582,Individual,71-3853160,Bianka,Giannassi,Darice,1937-12-13,US,US,Gerlach-Hermiston,Employed,Widow,Quality Engineer,,Customer,Active,5 Cody Plaza,,,Cincinnati,OH,45271,US
583,Individual,07-3302680,Nikki,Corrett,Janos,1948-06-21,US,US,"Witting, Shields and Zulauf",Employed,Married,Nuclear Power Engineer,,Customer,Active,6 Barby Crossing,,,Sacramento,CA,94207,US
584,Individual,38-5645799,Brnaba,Ebbage,Adi,1964-02-09,US,US,Goyette Group,Employed,Married,Account Representative II,,Customer,Closed,4518 Lakeland Terrace,,,West Palm Beach,FL,33411,US
585,Individual,79-3721340,Matt,Eckert,Eadie,1988-08-13,US,US,"Murphy, Tillman and Turcotte",Employed,Married,GIS Technical Architect,,Customer,Active,616 Straubel Road,,,Indianapolis,IN,46278,US
586,Individual,62-9689117,Cinnamon,Spybey,Ernestus,1999-06-15,US,US,Bruen-Willms,Employed,Married,Nuclear Power Engineer,,Customer,Active,49 Cody Street,,,Wilmington,NC,28410,US
587,Individual,27-2577279,Candice,Harnott,Terrye,1977-10-19,US,US,,Unemployed,Single,Biostatistician IV,,Customer,Closed,15 Saint Paul Pass,,,Johnson City,TN,37605,US
588,Individual,36-5126653,Kienan,Londing,Ty,1987-09-08,US,US,,Unemployed,Widow,VP Quality Control,,Customer,Closed,392 Menomonie Court,,,Grand Rapids,MI,49560,US
589,Individual,07-1479160,Rudolph,Bakey,Trix,1984-01-20,US,US,"Fahey, Dooley and Sanford",Employed,Widow,Librarian,,Customer,Active,50 Elgar Avenue,,,Fargo,ND,58106,US
590,Individual,39-9075678,Adaline,Bicheno,Arney,1957-10-18,US,US,"Hilll, Bins and Schneider",Employed,Widow,Research Assistant IV,,Customer,Active,66332 Spenser Pass,,,Huntington,WV,25726,US
591,Individual,17-3205735,Mora,Routh,Johannes,1979-06-30,US,US,Conroy-Langosh,Employed,Single,Nuclear Power Engineer,,Customer,Closed,023 1st Plaza,,,Fort Lauderdale,FL,33345,US
592,Individual,40-9178131,Ellwood,Silbermann,Leonhard,1993-09-26,US,US,"Wisozk, Terry and Hoppe",Employed,Married,Software Consultant,,Customer,Closed,9650 Portage Plaza,,,Fort Collins,CO,80525,US
593,Individual,35-3631383,Morna,Winear,Corny,1998-04-03,US,US,,Unemployed,Widow,Marketing Manager,,Customer,Closed,7 Petterle Park,,,Miami,FL,33196,US
594,Individual,42-1065591,Netti,McInnerny,Stoddard,1950-05-19,US,US,Weimann and Sons,Employed,Married,Recruiter,,Customer,Active,4 Welch Street,,,Waco,TX,76796,US
595,Individual,66-2600609,Carny,Petrolli,Golda,1951-08-29,US,US,Lockman-Hilll,Employed,Married,Human Resources Assistant I,,Customer,Closed,33431 Kennedy Pass,,,Tampa,FL,33673,US
596,Individual,42-6338608,Brett,Lacaze,Koo,2000-08-10,US,US,Ruecker-Davis,Employed,Widow,Help Desk Operator,,Customer,Closed,93379 Pepper Wood Circle,,,Chicago,IL,60697,US
597,Individual,63-2748968,Catlin,Blanko,Shirlene,1965-10-20,US,US,"Ratke, Kihn and Schumm",Employed,Widow,Information Systems Manager,,Customer,Closed,6951 Ronald Regan Plaza,,,New York City,NY,10165,US
598,Individual,23-7410531,Humphrey,Skade,Lucian,1932-08-25,US,US,"Prosacco, Bednar and Medhurst",Employed,Single,Automation Specialist II,,Customer,Active,937 Monument Pass,,,Mount Vernon,NY,10557,US
599,Individual,02-4849374,Sande,Crumby,Ardeen,1941-05-26,US,US,Von Inc,Employed,Married,Dental Hygienist,,Customer,Closed,1469 Paget Drive,,,Omaha,NE,68197,US
600,Individual,26-1501856,Paule,Hook,Alyda,1965-07-25,US,US,,Unemployed,Married,Pharmacist,,Customer,Closed,95600 Cherokee Junction,,,Arlington,VA,22217,US
601,Individual,11-5275634,Moshe,Worledge,Eadmund,1934-02-12,US,US,Murray Group,Employed,Married,Software Test Engineer IV,,Customer,Closed,80314 Golf Course Crossing,,,Sacramento,CA,94291,US
602,Individual,07-9345961,Irwin,Pullan,Pamella,1935-07-31,US,US,"Kshlerin, Schumm and Boehm",Employed,Widow,Data Coordiator,,Customer,Active,9259 Independence Pass,,,Modesto,CA,95354,US
603,Individual,52-1946444,Latrena,Kenrack,Cthrine,1937-03-06,US,US,Johnston Inc,Employed,Married,Clinical Specialist,,Customer,Closed,38048 Melvin Avenue,,,Columbus,OH,43284,US
604,Individual,70-4869841,Neysa,Arguile,Trescha,1948-11-10,US,US,Will-Champlin,Employed,Widow,Account Coordinator,,Customer,Active,8047 Warrior Parkway,,,Migrate,KY,41905,US
605,Individual,35-0965203,Mic,Pleat,Catlaina,1965-08-19,US,US,Donnelly-Gutmann,Employed,Widow,Desktop Support Technician,,Customer,Closed,7667 Rowland Court,,,Toledo,OH,43605,US
606,Individual,58-8760940,Horten,Rawdall,Jessie,1966-07-09,US,US,"Waters, Frami and Keeling",Employed,Single,Recruiter,,Customer,Active,82310 Graedel Alley,,,Phoenix,AZ,85015,US
607,Individual,86-4887121,Deloria,Grice,Emmery,1955-03-02,US,US,,Unemployed,Single,Senior Developer,,Employee,Active,79041 Milwaukee Place,,,Irvine,CA,92710,US
608,Individual,89-4041612,Legra,Valentine,Bearnard,1993-04-03,US,US,Murazik-Brekke,Employed,Single,Food Chemist,,Customer,Closed,8955 Moland Way,,,Austin,TX,78769,US
609,Individual,55-0005330,Selle,Fearns,Ludovico,1953-09-28,US,US,Ondricka-Crona,Employed,Married,Community Outreach Specialist,,Customer,Closed,01798 Kropf Center,,,Houston,TX,77005,US
610,Individual,02-3974331,Adriena,Ziemen,Meyer,1961-05-22,US,US,Reichel and Sons,Employed,Single,Pharmacist,,Customer,Closed,431 Duke Street,,,Abilene,TX,79699,US
611,Individual,11-4295592,Steward,McLeary,Tracy,1962-02-14,US,US,Crona-Welch,Employed,Married,Desktop Support Technician,,Customer,Closed,59 Spohn Alley,,,Cincinnati,OH,45999,US
612,Individual,85-4617465,Cloe,Rogers,King,1979-01-26,US,US,Kunze-Mohr,Employed,Married,Senior Cost Accountant,,Customer,Closed,8 Esker Way,,,Conroe,TX,77305,US
613,Individual,08-4126787,Kippie,Fiennes,Parry,1983-08-05,US,US,,Unemployed,Widow,Assistant Manager,,Employee,Active,9 Karstens Way,,,Los Angeles,CA,90025,US
614,Individual,10-8939558,Estel,Whitmore,Dore,1933-02-05,US,US,,Unemployed,Single,VP Quality Control,,Customer,Closed,1 Colorado Road,,,San Antonio,TX,78250,US
615,Individual,06-1920588,Sax,Carwithim,Sophi,1933-11-02,US,US,"Marquardt, Mills and Beer",Employed,Widow,Business Systems Development Analyst,,Customer,Active,127 Pepper Wood Terrace,,,Rochester,NY,14614,US
616,Individual,47-0783893,Brooks,Arnatt,Putnem,1985-07-14,US,US,"Barton, Roberts and Schultz",Employed,Single,Software Engineer III,,Customer,Closed,55 Graedel Alley,,,Louisville,KY,40225,US
617,Individual,43-9423544,Karena,Kinghorn,Niels,1932-07-19,US,US,Jacobs-Smitham,Employed,Married,Dental Hygienist,,Customer,Closed,6926 Glacier Hill Terrace,,,Minneapolis,MN,55428,US
618,Individual,97-3868621,Rinaldo,Crockatt,Eduard,1987-06-10,US,US,,Unemployed,Single,Health Coach III,,Customer,Closed,3 Kedzie Place,,,Toledo,OH,43666,US
619,Individual,11-8902676,Candis,Beazey,Aguste,1959-01-19,US,US,,Unemployed,Single,Structural Engineer,,Customer,Closed,9 Reindahl Lane,,,New York City,NY,10034,US
620,Individual,69-1121412,Oralle,Luety,Jenna,1980-10-19,US,US,"Parisian, Hills and Adams",Employed,Widow,Social Worker,,Customer,Closed,8 Del Mar Point,,,Las Vegas,NV,89150,US
621,Individual,43-3818159,Diane,Keymar,Kristal,1932-09-17,US,US,,Unemployed,Widow,Actuary,,Customer,Closed,2 Magdeline Hill,,,Arlington,VA,22212,US
622,Individual,37-5169447,Norry,Rosenzveig,Martynne,1996-05-06,US,US,Hessel-Hauck,Employed,Married,Desktop Support Technician,,Customer,Active,0 Rigney Trail,,,Los Angeles,CA,90081,US
623,Individual,24-1153113,Willa,Saterthwait,Sephira,1932-09-03,US,US,Hammes-Rath,Employed,Married,Marketing Manager,,Customer,Closed,02 Melby Crossing,,,Norfolk,VA,23520,US
624,Individual,64-3132283,Bill,Rash,Horst,1943-03-12,US,US,Wehner Group,Employed,Widow,Registered Nurse,,Customer,Active,177 Barby Center,,,Lexington,KY,40586,US
625,Individual,71-7245099,Kimberley,Hook,Lacey,1954-09-14,US,US,,Unemployed,Married,Research Assistant I,,Customer,Closed,6 Crescent Oaks Lane,,,Los Angeles,CA,90005,US
626,Individual,87-1358502,Marc,Hasluck,Rina,1996-07-18,US,US,,Unemployed,Single,Staff Scientist,,Customer,Active,31548 Morningstar Street,,,Davenport,IA,52809,US
627,Individual,64-5502476,Danica,Gooddie,Saloma,1993-06-02,US,US,Flatley Group,Employed,Married,Electrical Engineer,,Customer,Active,77310 Mockingbird Way,,,Fresno,CA,93773,US
628,Individual,26-4585354,Latrena,Lesslie,Laurene,1960-10-20,US,US,Bartoletti-Williamson,Employed,Single,Librarian,,Customer,Active,2 Stone Corner Pass,,,Beaumont,TX,77705,US
629,Individual,08-8783879,Perri,Gehringer,Valry,1960-01-27,US,US,"Gorczany, Crist and Rippin",Employed,Married,Engineer IV,,Customer,Active,3 Butternut Plaza,,,Detroit,MI,48211,US
630,Individual,00-5764350,Evelyn,Tumayan,Peg,1988-07-09,US,US,"Runolfsdottir, Ledner and Jacobi",Employed,Married,Programmer Analyst IV,,Customer,Closed,4536 Victoria Pass,,,Dayton,OH,45419,US
631,Individual,62-8902100,Karolina,Hannan,Andie,1951-06-10,US,US,Jenkins Inc,Employed,Married,Cost Accountant,,Customer,Active,5183 Veith Point,,,Sioux Falls,SD,57110,US
632,Individual,21-7216046,Gaylene,Balfour,Alonzo,1940-12-13,US,US,"Nader, Collier and Thiel",Employed,Widow,Human Resources Assistant III,,Customer,Closed,23 Bartillon Parkway,,,Spring Hill,FL,34611,US
633,Individual,20-1487877,Jobey,Powell,Merell,1990-03-19,US,US,"Roob, Braun and Ondricka",Employed,Widow,Executive Secretary,,Customer,Closed,46 Clove Place,,,White Plains,NY,10606,US
634,Individual,63-9514404,Terrel,Kinnerk,Pattie,1989-02-02,US,US,"Emard, Kuhn and Hettinger",Employed,Single,Senior Cost Accountant,,Customer,Active,3162 Duke Crossing,,,Newark,DE,19725,US
635,Individual,60-7241760,Archer,Jakovijevic,Abey,1985-11-12,US,US,,Unemployed,Single,VP Accounting,,Customer,Active,74986 Carpenter Lane,,,Richmond,VA,23242,US
636,Individual,45-4480726,Rozelle,Bernardini,Emylee,1989-03-16,US,US,"Crooks, Schinner and Littel",Employed,Married,Software Consultant,,Customer,Active,6907 Kings Terrace,,,Indianapolis,IN,46247,US
637,Individual,87-1446703,Frankie,Python,Lucias,1957-02-21,US,US,Rolfson-Gibson,Employed,Single,Assistant Professor,,Customer,Active,409 Hoepker Circle,,,Naples,FL,34114,US
638,Individual,36-8054125,Star,Hefford,Nathan,1975-04-18,US,US,Cummings-Vandervort,Employed,Married,Information Systems Manager,,Customer,Active,52422 Dwight Terrace,,,New York City,NY,10203,US
639,Individual,65-3662437,Jori,Antonomoli,Violetta,1946-09-08,US,US,"Russel, Parker and Padberg",Employed,Single,General Manager,,Customer,Closed,86 Rusk Crossing,,,Las Vegas,NV,89115,US
640,Individual,33-8105824,Dosi,Doodson,Sarita,1938-04-08,US,US,Hansen-Purdy,Employed,Single,Programmer Analyst IV,,Customer,Active,982 Golden Leaf Center,,,Monticello,MN,55585,US
641,Individual,20-9973620,Malynda,Raison,Dehlia,1962-10-05,US,US,Spencer-Kerluke,Employed,Married,Marketing Assistant,,Customer,Active,5 Waubesa Lane,,,Atlanta,GA,30380,US
642,Individual,43-6234414,Freida,McGiff,Jeri,1978-09-24,US,US,,Unemployed,Married,Assistant Media Planner,,Customer,Active,6986 Becker Plaza,,,Spring,TX,77386,US
643,Individual,98-3089473,Sharline,Halston,Amandy,1946-04-19,US,US,,Unemployed,Widow,Accounting Assistant I,,Customer,Active,29927 Elgar Trail,,,Portland,OR,97221,US
644,Individual,91-4704070,Joni,Drever,Shelby,1982-04-22,US,US,"Stehr, Blick and Hauck",Employed,Single,Recruiting Manager,,Customer,Closed,215 Knutson Place,,,Cincinnati,OH,45243,US
645,Individual,46-9535182,Mariel,Torvey,Kit,1972-10-07,US,US,,Unemployed,Single,Technical Writer,,Customer,Active,310 Vahlen Street,,,Independence,MO,64054,US
646,Individual,38-5765557,Stacey,Rennie,Alika,1941-02-04,US,US,Von-Beahan,Employed,Married,Assistant Manager,,Customer,Active,8 Grover Street,,,Omaha,NE,68164,US
647,Individual,33-7123108,Kylie,Lamacraft,Genvieve,1983-09-02,US,US,Robel Group,Employed,Widow,Nurse Practicioner,,Customer,Closed,37879 Dottie Drive,,,Peoria,IL,61640,US
648,Individual,90-5074188,Adriena,Elldred,Alanna,1957-11-28,US,US,Beahan LLC,Employed,Single,GIS Technical Architect,,Customer,Active,6 Marcy Point,,,Birmingham,AL,35242,US
649,Individual,74-9369162,Adrea,Habergham,Samaria,1972-12-04,US,US,"Nicolas, Hoppe and Prohaska",Employed,Married,VP Product Management,,Customer,Closed,0038 Sheridan Trail,,,Kansas City,MO,64136,US
650,Individual,32-6373505,Sinclair,Mariet,Dorotea,1941-08-01,US,US,Waters LLC,Employed,Widow,Chemical Engineer,,Customer,Active,4222 Stephen Plaza,,,Saint Paul,MN,55123,US
651,Individual,58-8597011,Henri,Graveston,Jimmie,1954-02-02,US,US,,Unemployed,Married,Structural Engineer,,Customer,Active,5 Namekagon Place,,,Miami Beach,FL,33141,US
652,Individual,55-9172978,Arabelle,Rubrow,Anny,2000-04-27,US,US,Keebler-Swift,Employed,Single,Technical Writer,,Customer,Closed,88 Glacier Hill Terrace,,,Lexington,KY,40515,US
653,Individual,79-5969344,Duffy,Cogle,Donny,1978-12-23,US,US,Kub Inc,Employed,Married,Community Outreach Specialist,,Customer,Closed,8649 Thackeray Park,,,Richmond,VA,23237,US
654,Individual,35-0530245,Maribeth,Cordall,Merrel,1971-06-13,US,US,,Unemployed,Single,Operator,,Customer,Closed,2 Florence Lane,,,Indianapolis,IN,46266,US
655,Individual,40-1514639,Nevins,Pardal,Mahalia,1956-06-25,US,US,,Unemployed,Widow,Operator,,Customer,Active,0783 Tennyson Hill,,,Van Nuys,CA,91499,US
656,Individual,26-4966168,Orlando,Richichi,Klaus,1942-02-28,US,US,,Unemployed,Married,Occupational Therapist,,Customer,Closed,4 Prentice Trail,,,Phoenix,AZ,85015,US
657,Individual,83-9183554,Xaviera,Froome,Vasilis,1980-07-09,US,US,Davis-Beahan,Employed,Widow,Mechanical Systems Engineer,,Customer,Active,803 Stuart Court,,,Saint Paul,MN,55188,US
658,Individual,55-9755000,Lorelei,Teodori,Veronica,1956-08-09,US,US,"Mills, Emard and Heaney",Employed,Married,Sales Associate,,Customer,Active,64 Armistice Court,,,Atlanta,GA,31119,US
659,Individual,67-5063739,Katlin,Flippen,Barr,1947-02-03,US,US,Watsica-Greenfelder,Employed,Married,Recruiting Manager,,Customer,Closed,29 Karstens Hill,,,Detroit,MI,48242,US
660,Individual,76-1206365,Rozelle,Garrettson,Lexie,1979-01-22,US,US,Mertz Inc,Employed,Married,Director of Sales,,Customer,Closed,555 Esch Junction,,,Shawnee Mission,KS,66220,US
661,Individual,14-3510896,Leigh,King,Izak,1937-01-08,US,US,Bayer and Sons,Employed,Married,Junior Executive,,Customer,Active,6 Kropf Parkway,,,Washington,DC,20067,US
662,Individual,97-6865673,Audrie,Checcucci,Laina,1998-12-14,US,US,Littel and Sons,Employed,Widow,Nurse,,Customer,Active,5939 Novick Junction,,,Memphis,TN,38150,US
663,Individual,71-2318897,Cary,Frizzell,Aurilia,1983-03-19,US,US,"Jast, Kshlerin and Gutkowski",Employed,Married,Computer Systems Analyst III,,Customer,Closed,78 Anniversary Alley,,,Fresno,CA,93773,US
664,Individual,20-9273309,Ashlen,Huthart,Ave,1998-12-14,US,US,,Unemployed,Single,Account Executive,,Customer,Active,28322 Bellgrove Place,,,Columbus,GA,31914,US
665,Individual,81-9581874,Tomkin,Partridge,Eric,1995-04-09,US,US,Rau Group,Employed,Married,Dental Hygienist,,Customer,Closed,9107 Reinke Hill,,,Tampa,FL,33686,US
666,Individual,21-3220843,Janie,Ansell,Cassondra,1932-03-19,US,US,Bogan-Torphy,Employed,Single,Environmental Tech,,Customer,Closed,571 Jackson Parkway,,,San Francisco,CA,94147,US
667,Individual,12-4456730,Neysa,Leader,Micky,1977-03-18,US,US,Koss Group,Employed,Married,Budget/Accounting Analyst II,,Customer,Active,9929 Sunfield Park,,,Omaha,NE,68197,US
668,Individual,42-4003396,Marcus,Barsby,Joella,1977-07-22,US,US,Torp Group,Employed,Widow,Account Executive,,Customer,Active,457 Express Plaza,,,Memphis,TN,38168,US
669,Individual,40-6168455,Meaghan,Suter,Matthieu,1991-09-28,US,US,"Yundt, Dicki and Gleichner",Employed,Married,Help Desk Technician,,Customer,Active,250 Springview Center,,,Las Vegas,NV,89125,US
670,Individual,51-7855506,Evy,Innott,Jaynell,1933-07-13,US,US,"Mayert, Volkman and Keebler",Employed,Widow,Desktop Support Technician,,Customer,Closed,33286 Sachs Parkway,,,Kansas City,MO,64130,US
671,Individual,17-5355810,Alair,Thomsson,Brynn,1970-02-18,US,US,,Unemployed,Single,Administrative Assistant II,,Customer,Active,849 Kipling Crossing,,,Mesa,AZ,85215,US
672,Individual,42-0851420,Diarmid,Cordaroy,Pearl,1998-05-30,US,US,"Bruen, Daugherty and Swaniawski",Employed,Single,Payment Adjustment Coordinator,,Customer,Closed,02 Lakewood Parkway,,,Spokane,WA,99210,US
673,Individual,04-0496563,Emanuel,Bloxholm,Nora,1985-05-06,US,US,Rogahn Group,Employed,Single,VP Marketing,,Customer,Closed,70550 Daystar Pass,,,Greensboro,NC,27455,US
674,Individual,71-6149547,Sharity,Kinnach,Martainn,1949-06-26,US,US,Ratke Group,Employed,Married,Programmer Analyst III,,Customer,Active,0551 Sheridan Plaza,,,Rochester,NY,14683,US
675,Individual,43-2176685,Bebe,O'Regan,Cass,1974-04-13,US,US,"Kirlin, Wilkinson and Cronin",Employed,Single,Assistant Professor,,Customer,Active,94 Golf View Lane,,,Seattle,WA,98175,US
676,Individual,93-1722307,Gabie,Riccelli,Wilden,1930-02-16,US,US,Wyman LLC,Employed,Single,Structural Analysis Engineer,,Customer,Active,1 Randy Road,,,Los Angeles,CA,90030,US
677,Individual,33-3393902,Rriocard,Paireman,Selinda,1930-10-01,US,US,Douglas-Lockman,Employed,Single,Payment Adjustment Coordinator,,Customer,Closed,92 Dakota Crossing,,,Rockville,MD,20851,US
678,Individual,05-2424527,Teri,Cromie,Angie,1977-01-05,US,US,Anderson-Raynor,Employed,Married,GIS Technical Architect,,Customer,Active,8 Leroy Drive,,,Littleton,CO,80161,US
679,Individual,97-3826389,Jill,Arkwright,Nevsa,1942-05-26,US,US,Kerluke-Schuppe,Employed,Widow,Structural Analysis Engineer,,Customer,Closed,6 Starling Road,,,Richmond,VA,23285,US
680,Individual,54-3550628,Wain,Boatman,Mitchael,1989-10-26,US,US,,Unemployed,Married,Compensation Analyst,,Customer,Closed,27 Transport Park,,,Tucson,AZ,85732,US
681,Individual,99-0769768,Noami,Gyngell,Rivi,1997-12-15,US,US,Predovic-Heathcote,Employed,Single,Senior Quality Engineer,,Customer,Active,5485 Kedzie Parkway,,,Sacramento,CA,94257,US
682,Individual,86-3123600,Gray,Vauter,Frannie,1945-11-19,US,US,Herzog-Zieme,Employed,Single,Information Systems Manager,,Customer,Closed,902 Cottonwood Avenue,,,Knoxville,TN,37931,US
683,Individual,57-0990571,Catherin,Okeshott,Sophronia,1996-06-03,US,US,Becker-Hermiston,Employed,Widow,Human Resources Assistant III,,Customer,Active,2 Dixon Crossing,,,Norwalk,CT,06854,US
684,Individual,05-3064357,Daniele,Haistwell,Bobette,1970-05-01,US,US,Rohan and Sons,Employed,Widow,General Manager,,Customer,Active,4033 Glacier Hill Avenue,,,San Jose,CA,95150,US
685,Individual,01-7643259,Jermain,MacDuffie,Fredi,1986-10-23,US,US,Adams LLC,Employed,Widow,Senior Cost Accountant,,Customer,Active,06792 Grim Avenue,,,Suffolk,VA,23436,US
686,Individual,89-0259807,Bancroft,Augar,Jennilee,1998-12-02,US,US,,Unemployed,Married,Sales Representative,,Customer,Closed,7385 Holy Cross Plaza,,,Madison,WI,53785,US
687,Individual,26-5903693,Camala,Merrin,Gibby,1976-09-30,US,US,,Unemployed,Married,Occupational Therapist,,Customer,Active,98851 Moose Parkway,,,Minneapolis,MN,55402,US
688,Individual,00-1715417,Abbe,Dosedale,Selestina,1967-08-25,US,US,,Unemployed,Single,Technical Writer,,Customer,Active,04638 Ohio Alley,,,Lincoln,NE,68517,US
689,Individual,88-5970899,Si,Mugridge,Silva,1964-07-06,US,US,Hagenes-Hickle,Employed,Married,Tax Accountant,,Customer,Active,6 Bultman Lane,,,Whittier,CA,90610,US
690,Individual,43-3052637,Ailyn,Atyea,Haze,1956-09-28,US,US,,Unemployed,Married,Office Assistant III,,Customer,Active,52620 Daystar Park,,,Baton Rouge,LA,70820,US
691,Individual,06-7861800,Mirabella,Disman,Morna,1974-04-23,US,US,Quigley-Brekke,Employed,Widow,VP Accounting,,Customer,Closed,53 Warrior Crossing,,,Columbus,OH,43204,US
692,Individual,65-0006221,Saundra,Binning,Kacey,1984-03-08,US,US,Ritchie-Pouros,Employed,Single,Research Assistant III,,Customer,Active,4 Derek Avenue,,,Arlington,VA,22225,US
693,Individual,11-0923043,Brit,Royds,Bone,1997-03-13,US,US,Beer LLC,Employed,Widow,Executive Secretary,,Employee,Closed,848 Northfield Plaza,,,Riverside,CA,92513,US
694,Individual,36-3930747,Pavla,Caizley,Elisha,1955-05-20,US,US,Rutherford-Wilkinson,Employed,Widow,Safety Technician II,,Customer,Active,1 New Castle Trail,,,Fort Worth,TX,76147,US
695,Individual,25-0649610,Baudoin,Redfearn,Sheeree,1970-07-09,US,US,,Unemployed,Single,Dental Hygienist,,Customer,Closed,47853 Hovde Trail,,,Bakersfield,CA,93311,US
696,Individual,71-4709535,Cirillo,Drewet,Andree,1981-10-22,US,US,,Unemployed,Widow,Recruiter,,Employee,Closed,7305 Mayer Junction,,,San Diego,CA,92145,US
697,Individual,28-2098197,Redd,Dyson,Stern,1973-09-27,US,US,"Kassulke, Von and Douglas",Employed,Single,Statistician III,,Customer,Closed,40440 Saint Paul Avenue,,,Tampa,FL,33610,US
698,Individual,90-4410072,Judith,Murkitt,Mireille,1933-10-18,US,US,,Unemployed,Married,Statistician IV,,Customer,Active,992 Butterfield Park,,,Murfreesboro,TN,37131,US
699,Individual,39-3327055,Micheal,Miche,Elie,1992-08-15,US,US,"Lindgren, Kris and O'Conner",Employed,Single,Geologist I,,Customer,Active,4 Hauk Hill,,,Baton Rouge,LA,70894,US
700,Individual,83-4509822,Murial,Priscott,Corissa,1968-06-29,US,US,"Volkman, Funk and Sporer",Employed,Widow,Environmental Specialist,,Customer,Active,3925 Transport Place,,,Alexandria,VA,22301,US
701,Individual,07-0324459,Christian,Van Leeuwen,Donelle,1932-05-08,US,US,Bergnaum-Haley,Employed,Widow,Social Worker,,Customer,Active,73311 Mandrake Parkway,,,Erie,PA,16534,US
702,Individual,29-0213249,Willie,Santello,Haskell,1946-07-18,US,US,"Kunde, Hills and Bogisich",Employed,Widow,Information Systems Manager,,Customer,Closed,5550 Meadow Vale Place,,,San Francisco,CA,94164,US
703,Individual,34-6595391,Kandace,Churn,Dov,1957-07-26,US,US,,Unemployed,Widow,VP Quality Control,,Customer,Active,1214 Birchwood Alley,,,Oklahoma City,OK,73197,US
